Phenotype data set -- Mouse Phenome Database (phenome.jax.org),,,,,,
"Data set: CGDpheno2    Title: Variation over time for C57BL/6J controls, multi-system survey of mouse physiology    Year: 2009",,,,,,
Table of individual animal values,,,,,,
For metadata and more info please see:  http://phenome.jax.org/db/q?rtn=projects/details&sym=CGDpheno2&mlistmode=varnames,,,,,,
,,,,,,
strain,sex,id,age,testdate,parameter,value
C57BL/6J,f,453937,11,9/26/2002,pctLYMP,88.7
C57BL/6J,f,453937,11,9/26/2002,MCH,16.2
C57BL/6J,f,453937,11,9/26/2002,MCHC,34.4
C57BL/6J,f,453937,11,9/26/2002,MCV,47.1
C57BL/6J,f,453937,11,9/26/2002,pctMONO,1.7
C57BL/6J,f,453937,11,9/26/2002,MPV,5.4
C57BL/6J,f,453937,11,9/26/2002,pctNEUT,6.8
C57BL/6J,f,453937,11,9/26/2002,PLT,1007
C57BL/6J,f,453937,11,9/26/2002,RBC,10.2
C57BL/6J,f,453937,11,9/26/2002,RDW,14
C57BL/6J,f,453937,11,9/26/2002,pct Retic,4.2
C57BL/6J,f,453937,11,9/26/2002,WBC,8.93
C57BL/6J,f,453937,11,9/26/2002,mHGB,16.4
C57BL/6J,f,453937,12,10/16/2002,BUN,24
C57BL/6J,f,453937,12,10/16/2002,CHOL,80
C57BL/6J,f,453937,12,10/16/2002,GLU,201
C57BL/6J,f,453937,12,10/16/2002,HDLD,82.3
C57BL/6J,f,453937,12,10/16/2002,NEFA,1.88
C57BL/6J,f,453937,12,10/16/2002,T4,7.4
C57BL/6J,f,453937,12,10/16/2002,TBIL,0.38
C57BL/6J,f,453937,12,10/16/2002,TG,69
C57BL/6J,f,453937,12,10/4/2002,pctFat,18.4
C57BL/6J,f,453937,12,10/4/2002,BMD,0.0491
C57BL/6J,f,453937,12,10/4/2002,LTM,15.6
C57BL/6J,f,453937,12,10/4/2002,bodylength,9
C57BL/6J,f,453937,12,10/4/2002,bodyweight,20.9
C57BL/6J,f,453937,12,10/4/2002,TTM,19.1
C57BL/6J,f,455549,10,10/19/2002,carbon dioxide,16.7
C57BL/6J,f,455549,10,10/19/2002,chloride,116
C57BL/6J,f,455549,10,10/19/2002,potassium,7.91
C57BL/6J,f,455549,10,10/19/2002,sodium,147
C57BL/6J,f,455549,11,10/18/2002,pctEOS,0.9
C57BL/6J,f,455549,11,10/18/2002,HCT,51
C57BL/6J,f,455549,11,10/18/2002,HDW,2.05
C57BL/6J,f,455549,11,10/18/2002,pctLYMP,91.5
C57BL/6J,f,455549,11,10/18/2002,MCH,16.3
C57BL/6J,f,455549,11,10/18/2002,MCHC,33.1
C57BL/6J,f,455549,11,10/18/2002,MCV,49.2
C57BL/6J,f,455549,11,10/18/2002,pctMONO,1.5
C57BL/6J,f,455549,11,10/18/2002,MPV,5.2
C57BL/6J,f,455549,11,10/18/2002,pctNEUT,5.3
C57BL/6J,f,455549,11,10/18/2002,PLT,900
C57BL/6J,f,455549,11,10/18/2002,RBC,10.4
C57BL/6J,f,455549,11,10/18/2002,RDW,15
C57BL/6J,f,455549,11,10/18/2002,pct Retic,4.1
C57BL/6J,f,455549,11,10/18/2002,WBC,10.6
C57BL/6J,f,455549,11,10/18/2002,mHGB,16.9
C57BL/6J,f,455549,12,10/25/2002,pctFat,20.7
C57BL/6J,f,455549,12,10/25/2002,BMD,0.0444
C57BL/6J,f,455549,12,10/25/2002,LTM,13.9
C57BL/6J,f,455549,12,10/25/2002,bodylength,8.2
C57BL/6J,f,455549,12,10/25/2002,bodyweight,19.2
C57BL/6J,f,455549,12,10/25/2002,TTM,17.5
C57BL/6J,f,455549,12,10/30/2002,BUN,30
C57BL/6J,f,455549,12,10/30/2002,CHOL,74
C57BL/6J,f,455549,12,10/30/2002,GLU,155
C57BL/6J,f,455549,12,10/30/2002,HDLD,64.6
C57BL/6J,f,455549,12,10/30/2002,NEFA,1.93
C57BL/6J,f,455549,12,10/30/2002,T4,6.8
C57BL/6J,f,455549,12,10/30/2002,TBIL,1.26
C57BL/6J,f,455549,12,10/30/2002,TG,56
C57BL/6J,f,455551,10,10/19/2002,carbon dioxide,10.7
C57BL/6J,f,455551,10,10/19/2002,chloride,116
C57BL/6J,f,455551,10,10/19/2002,potassium,7.73
C57BL/6J,f,455551,10,10/19/2002,sodium,148
C57BL/6J,f,455551,11,10/18/2002,pctEOS,5
C57BL/6J,f,455551,11,10/18/2002,HCT,49.2
C57BL/6J,f,455551,11,10/18/2002,HDW,2.09
C57BL/6J,f,455551,11,10/18/2002,pctLYMP,85.2
C57BL/6J,f,455551,11,10/18/2002,MCH,15.8
C57BL/6J,f,455551,11,10/18/2002,MCHC,33.1
C57BL/6J,f,455551,11,10/18/2002,MCV,47.7
C57BL/6J,f,455551,11,10/18/2002,pctMONO,1.5
C57BL/6J,f,455551,11,10/18/2002,MPV,4.5
C57BL/6J,f,455551,11,10/18/2002,pctNEUT,7.6
C57BL/6J,f,455551,11,10/18/2002,PLT,693
C57BL/6J,f,455551,11,10/18/2002,RBC,10.3
C57BL/6J,f,455551,11,10/18/2002,RDW,14.1
C57BL/6J,f,455551,11,10/18/2002,pct Retic,4
C57BL/6J,f,455551,11,10/18/2002,WBC,7.83
C57BL/6J,f,455551,11,10/18/2002,mHGB,16.3
C57BL/6J,f,455551,12,10/25/2002,pctFat,18.1
C57BL/6J,f,455551,12,10/25/2002,BMD,0.0457
C57BL/6J,f,455551,12,10/25/2002,LTM,13.6
C57BL/6J,f,455551,12,10/25/2002,bodylength,8.3
C57BL/6J,f,455551,12,10/25/2002,bodyweight,18.3
C57BL/6J,f,455551,12,10/25/2002,TTM,16.6
C57BL/6J,f,455551,12,10/30/2002,BUN,20
C57BL/6J,f,455551,12,10/30/2002,CHOL,65
C57BL/6J,f,455551,12,10/30/2002,GLU,176
C57BL/6J,f,455551,12,10/30/2002,HDLD,57.8
C57BL/6J,f,455551,12,10/30/2002,NEFA,1.89
C57BL/6J,f,455551,12,10/30/2002,T4,4.6
C57BL/6J,f,455551,12,10/30/2002,TBIL,0.39
C57BL/6J,f,455551,12,10/30/2002,TG,73
C57BL/6J,f,455553,10,10/19/2002,carbon dioxide,13.1
C57BL/6J,f,455553,10,10/19/2002,chloride,117
C57BL/6J,f,455553,10,10/19/2002,potassium,7.57
C57BL/6J,f,455553,10,10/19/2002,sodium,149
C57BL/6J,f,455553,11,10/18/2002,pctEOS,2.5
C57BL/6J,f,455553,11,10/18/2002,HCT,48.6
C57BL/6J,f,455553,11,10/18/2002,HDW,2.11
C57BL/6J,f,455553,11,10/18/2002,pctLYMP,88.7
C57BL/6J,f,455553,11,10/18/2002,MCH,16.1
C57BL/6J,f,455553,11,10/18/2002,MCHC,33.3
C57BL/6J,f,455553,11,10/18/2002,MCV,48.3
C57BL/6J,f,455553,11,10/18/2002,pctMONO,1.3
C57BL/6J,f,455553,11,10/18/2002,MPV,5.1
C57BL/6J,f,455553,11,10/18/2002,pctNEUT,6.8
C57BL/6J,f,455553,11,10/18/2002,PLT,803
C57BL/6J,f,455553,11,10/18/2002,RBC,10.1
C57BL/6J,f,455553,11,10/18/2002,RDW,14.2
C57BL/6J,f,455553,11,10/18/2002,pct Retic,4.4
C57BL/6J,f,455553,11,10/18/2002,WBC,6.5
C57BL/6J,f,455553,11,10/18/2002,mHGB,16.2
C57BL/6J,f,455553,12,10/25/2002,pctFat,19
C57BL/6J,f,455553,12,10/25/2002,BMD,0.0469
C57BL/6J,f,455553,12,10/25/2002,LTM,14.9
C57BL/6J,f,455553,12,10/25/2002,bodylength,8.3
C57BL/6J,f,455553,12,10/25/2002,bodyweight,20.1
C57BL/6J,f,455553,12,10/25/2002,TTM,18.4
C57BL/6J,f,455553,12,10/30/2002,BUN,20
C57BL/6J,f,455553,12,10/30/2002,CHOL,71
C57BL/6J,f,455553,12,10/30/2002,GLU,203
C57BL/6J,f,455553,12,10/30/2002,HDLD,64.7
C57BL/6J,f,455553,12,10/30/2002,NEFA,2.24
C57BL/6J,f,455553,12,10/30/2002,T4,5.4
C57BL/6J,f,455553,12,10/30/2002,TBIL,0.66
C57BL/6J,f,455553,12,10/30/2002,TG,79
C57BL/6J,f,456940,10,11/2/2002,carbon dioxide,15.6
C57BL/6J,f,456940,10,11/2/2002,chloride,113
C57BL/6J,f,456940,10,11/2/2002,potassium,6.69
C57BL/6J,f,456940,10,11/2/2002,sodium,153
C57BL/6J,f,456940,11,11/7/2002,pctEOS,1.4
C57BL/6J,f,456940,11,11/7/2002,HCT,47.7
C57BL/6J,f,456940,11,11/7/2002,HDW,2.12
C57BL/6J,f,456940,11,11/7/2002,pctLYMP,90.8
C57BL/6J,f,456940,11,11/7/2002,MCH,15.7
C57BL/6J,f,456940,11,11/7/2002,MCHC,33.4
C57BL/6J,f,456940,11,11/7/2002,MCV,47.1
C57BL/6J,f,456940,11,11/7/2002,pctMONO,1.5
C57BL/6J,f,456940,11,11/7/2002,MPV,6
C57BL/6J,f,456940,11,11/7/2002,pctNEUT,5.6
C57BL/6J,f,456940,11,11/7/2002,PLT,1011
C57BL/6J,f,456940,11,11/7/2002,RBC,10.1
C57BL/6J,f,456940,11,11/7/2002,RDW,15.4
C57BL/6J,f,456940,11,11/7/2002,pct Retic,4.9
C57BL/6J,f,456940,11,11/7/2002,WBC,7.23
C57BL/6J,f,456940,11,11/7/2002,mHGB,15.9
C57BL/6J,f,456940,12,11/15/2002,pctFat,25.5
C57BL/6J,f,456940,12,11/15/2002,BMD,0.0459
C57BL/6J,f,456940,12,11/15/2002,LTM,13.7
C57BL/6J,f,456940,12,11/15/2002,bodylength,8.4
C57BL/6J,f,456940,12,11/15/2002,bodyweight,19.4
C57BL/6J,f,456940,12,11/15/2002,TTM,18.4
C57BL/6J,f,456940,12,11/20/2002,CHOL,75
C57BL/6J,f,456940,12,11/20/2002,GLU,146
C57BL/6J,f,456940,12,11/20/2002,HDLD,65
C57BL/6J,f,456940,12,11/20/2002,NEFA,1.59
C57BL/6J,f,456940,12,11/20/2002,T4,6.2
C57BL/6J,f,456940,12,11/20/2002,TBIL,0.38
C57BL/6J,f,456940,12,11/20/2002,TG,70
C57BL/6J,f,456942,10,11/2/2002,carbon dioxide,12.6
C57BL/6J,f,456942,10,11/2/2002,chloride,114
C57BL/6J,f,456942,10,11/2/2002,potassium,6.59
C57BL/6J,f,456942,10,11/2/2002,sodium,151
C57BL/6J,f,456942,11,11/7/2002,pctEOS,1.9
C57BL/6J,f,456942,11,11/7/2002,HCT,47.6
C57BL/6J,f,456942,11,11/7/2002,HDW,2.06
C57BL/6J,f,456942,11,11/7/2002,pctLYMP,88.9
C57BL/6J,f,456942,11,11/7/2002,MCH,16.2
C57BL/6J,f,456942,11,11/7/2002,MCHC,34.1
C57BL/6J,f,456942,11,11/7/2002,MCV,47.7
C57BL/6J,f,456942,11,11/7/2002,pctMONO,1.3
C57BL/6J,f,456942,11,11/7/2002,MPV,6.3
C57BL/6J,f,456942,11,11/7/2002,pctNEUT,7.2
C57BL/6J,f,456942,11,11/7/2002,PLT,975
C57BL/6J,f,456942,11,11/7/2002,RBC,9.99
C57BL/6J,f,456942,11,11/7/2002,RDW,15.8
C57BL/6J,f,456942,11,11/7/2002,pct Retic,3.7
C57BL/6J,f,456942,11,11/7/2002,WBC,7.04
C57BL/6J,f,456942,11,11/7/2002,mHGB,16.2
C57BL/6J,f,456942,12,11/15/2002,pctFat,18.2
C57BL/6J,f,456942,12,11/15/2002,BMD,0.0477
C57BL/6J,f,456942,12,11/15/2002,LTM,15
C57BL/6J,f,456942,12,11/15/2002,bodylength,8.5
C57BL/6J,f,456942,12,11/15/2002,bodyweight,20.3
C57BL/6J,f,456942,12,11/15/2002,TTM,18.3
C57BL/6J,f,456942,12,11/20/2002,CHOL,83
C57BL/6J,f,456942,12,11/20/2002,GLU,174
C57BL/6J,f,456942,12,11/20/2002,HDLD,71.5
C57BL/6J,f,456942,12,11/20/2002,NEFA,2.01
C57BL/6J,f,456942,12,11/20/2002,T4,3.3
C57BL/6J,f,456942,12,11/20/2002,TBIL,0.37
C57BL/6J,f,456942,12,11/20/2002,TG,98
C57BL/6J,f,456944,10,11/2/2002,carbon dioxide,17
C57BL/6J,f,456944,10,11/2/2002,chloride,113
C57BL/6J,f,456944,10,11/2/2002,potassium,7.19
C57BL/6J,f,456944,10,11/2/2002,sodium,154
C57BL/6J,f,456944,11,11/7/2002,pctEOS,1.2
C57BL/6J,f,456944,11,11/7/2002,HCT,46.7
C57BL/6J,f,456944,11,11/7/2002,HDW,2.08
C57BL/6J,f,456944,11,11/7/2002,pctLYMP,89.2
C57BL/6J,f,456944,11,11/7/2002,MCH,16.1
C57BL/6J,f,456944,11,11/7/2002,MCHC,34.1
C57BL/6J,f,456944,11,11/7/2002,MCV,47.1
C57BL/6J,f,456944,11,11/7/2002,pctMONO,1.5
C57BL/6J,f,456944,11,11/7/2002,MPV,5.9
C57BL/6J,f,456944,11,11/7/2002,pctNEUT,7.1
C57BL/6J,f,456944,11,11/7/2002,PLT,1037
C57BL/6J,f,456944,11,11/7/2002,RBC,9.91
C57BL/6J,f,456944,11,11/7/2002,RDW,15
C57BL/6J,f,456944,11,11/7/2002,pct Retic,3.3
C57BL/6J,f,456944,11,11/7/2002,WBC,9.11
C57BL/6J,f,456944,11,11/7/2002,mHGB,15.9
C57BL/6J,f,456944,12,11/15/2002,pctFat,17.7
C57BL/6J,f,456944,12,11/15/2002,BMD,0.0496
C57BL/6J,f,456944,12,11/15/2002,LTM,15
C57BL/6J,f,456944,12,11/15/2002,bodylength,8.6
C57BL/6J,f,456944,12,11/15/2002,bodyweight,20.1
C57BL/6J,f,456944,12,11/15/2002,TTM,18.2
C57BL/6J,f,456944,12,11/20/2002,BUN,25
C57BL/6J,f,456944,12,11/20/2002,CHOL,84
C57BL/6J,f,456944,12,11/20/2002,GLU,150
C57BL/6J,f,456944,12,11/20/2002,HDLD,73.9
C57BL/6J,f,456944,12,11/20/2002,NEFA,1.79
C57BL/6J,f,456944,12,11/20/2002,T4,5.9
C57BL/6J,f,456944,12,11/20/2002,TBIL,0.61
C57BL/6J,f,456944,12,11/20/2002,TG,73
C57BL/6J,f,456946,10,11/2/2002,carbon dioxide,12.2
C57BL/6J,f,456946,10,11/2/2002,chloride,113
C57BL/6J,f,456946,10,11/2/2002,potassium,7.51
C57BL/6J,f,456946,10,11/2/2002,sodium,149
C57BL/6J,f,456946,11,11/7/2002,pctEOS,2.2
C57BL/6J,f,456946,11,11/7/2002,HCT,47.9
C57BL/6J,f,456946,11,11/7/2002,HDW,2.13
C57BL/6J,f,456946,11,11/7/2002,pctLYMP,88.5
C57BL/6J,f,456946,11,11/7/2002,MCH,16.2
C57BL/6J,f,456946,11,11/7/2002,MCHC,34
C57BL/6J,f,456946,11,11/7/2002,MCV,47.5
C57BL/6J,f,456946,11,11/7/2002,pctMONO,1.3
C57BL/6J,f,456946,11,11/7/2002,MPV,6.1
C57BL/6J,f,456946,11,11/7/2002,pctNEUT,7.2
C57BL/6J,f,456946,11,11/7/2002,PLT,952
C57BL/6J,f,456946,11,11/7/2002,RBC,10.1
C57BL/6J,f,456946,11,11/7/2002,RDW,14.7
C57BL/6J,f,456946,11,11/7/2002,pct Retic,4.6
C57BL/6J,f,456946,11,11/7/2002,WBC,7.96
C57BL/6J,f,456946,11,11/7/2002,mHGB,16.3
C57BL/6J,f,456946,12,11/15/2002,pctFat,17.3
C57BL/6J,f,456946,12,11/15/2002,BMD,0.0461
C57BL/6J,f,456946,12,11/15/2002,LTM,14.9
C57BL/6J,f,456946,12,11/15/2002,bodylength,8.6
C57BL/6J,f,456946,12,11/15/2002,bodyweight,20.1
C57BL/6J,f,456946,12,11/15/2002,TTM,18
C57BL/6J,f,456946,12,11/20/2002,BUN,21
C57BL/6J,f,456946,12,11/20/2002,CHOL,72
C57BL/6J,f,456946,12,11/20/2002,GLU,167
C57BL/6J,f,456946,12,11/20/2002,HDLD,62.4
C57BL/6J,f,456946,12,11/20/2002,NEFA,2.21
C57BL/6J,f,456946,12,11/20/2002,T4,6.3
C57BL/6J,f,456946,12,11/20/2002,TBIL,0.48
C57BL/6J,f,456946,12,11/20/2002,TG,100
C57BL/6J,f,458729,10,11/28/2002,pctEOS,1.7
C57BL/6J,f,458729,10,11/28/2002,HCT,45.7
C57BL/6J,f,458729,10,11/28/2002,HDW,2.24
C57BL/6J,f,458729,10,11/28/2002,pctLYMP,88.9
C57BL/6J,f,458729,10,11/28/2002,MCH,15.8
C57BL/6J,f,458729,10,11/28/2002,MCHC,34.1
C57BL/6J,f,458729,10,11/28/2002,MCV,46.3
C57BL/6J,f,458729,10,11/28/2002,pctMONO,0.8
C57BL/6J,f,458729,10,11/28/2002,MPV,5.3
C57BL/6J,f,458729,10,11/28/2002,pctNEUT,7.8
C57BL/6J,f,458729,10,11/28/2002,PLT,1076
C57BL/6J,f,458729,10,11/28/2002,RBC,9.86
C57BL/6J,f,458729,10,11/28/2002,RDW,14.1
C57BL/6J,f,458729,10,11/28/2002,pct Retic,5.1
C57BL/6J,f,458729,10,11/28/2002,WBC,6.32
C57BL/6J,f,458729,10,11/28/2002,mHGB,15.6
C57BL/6J,f,458729,11,12/11/2002,BUN,20
C57BL/6J,f,458729,11,12/11/2002,CHOL,71
C57BL/6J,f,458729,11,12/11/2002,GLU,191
C57BL/6J,f,458729,11,12/11/2002,HDLD,65.6
C57BL/6J,f,458729,11,12/11/2002,NEFA,1.68
C57BL/6J,f,458729,11,12/11/2002,T4,7.8
C57BL/6J,f,458729,11,12/11/2002,TBIL,0.36
C57BL/6J,f,458729,11,12/11/2002,TG,66
C57BL/6J,f,458729,11,12/5/2002,pctFat,20.7
C57BL/6J,f,458729,11,12/5/2002,BMD,0.046
C57BL/6J,f,458729,11,12/5/2002,LTM,15.6
C57BL/6J,f,458729,11,12/5/2002,bodylength,8.6
C57BL/6J,f,458729,11,12/5/2002,bodyweight,20.8
C57BL/6J,f,458729,11,12/5/2002,TTM,19.7
C57BL/6J,f,458729,9,11/21/2002,carbon dioxide,13.9
C57BL/6J,f,458729,9,11/21/2002,chloride,119
C57BL/6J,f,458729,9,11/21/2002,potassium,7.98
C57BL/6J,f,458729,9,11/21/2002,sodium,153
C57BL/6J,f,458731,10,11/28/2002,pctEOS,1.9
C57BL/6J,f,458731,10,11/28/2002,HCT,47.2
C57BL/6J,f,458731,10,11/28/2002,HDW,2.14
C57BL/6J,f,458731,10,11/28/2002,pctLYMP,88.9
C57BL/6J,f,458731,10,11/28/2002,MCH,16
C57BL/6J,f,458731,10,11/28/2002,MCHC,33.8
C57BL/6J,f,458731,10,11/28/2002,MCV,47.3
C57BL/6J,f,458731,10,11/28/2002,pctMONO,0.9
C57BL/6J,f,458731,10,11/28/2002,MPV,4.8
C57BL/6J,f,458731,10,11/28/2002,pctNEUT,7.6
C57BL/6J,f,458731,10,11/28/2002,PLT,841
C57BL/6J,f,458731,10,11/28/2002,RBC,9.97
C57BL/6J,f,458731,10,11/28/2002,RDW,14.6
C57BL/6J,f,458731,10,11/28/2002,pct Retic,4.6
C57BL/6J,f,458731,10,11/28/2002,WBC,5.62
C57BL/6J,f,458731,10,11/28/2002,mHGB,15.9
C57BL/6J,f,458731,11,12/11/2002,BUN,21
C57BL/6J,f,458731,11,12/11/2002,CHOL,72
C57BL/6J,f,458731,11,12/11/2002,GLU,186
C57BL/6J,f,458731,11,12/11/2002,HDLD,65.6
C57BL/6J,f,458731,11,12/11/2002,NEFA,1.64
C57BL/6J,f,458731,11,12/11/2002,T4,5.5
C57BL/6J,f,458731,11,12/11/2002,TBIL,0.23
C57BL/6J,f,458731,11,12/11/2002,TG,73
C57BL/6J,f,458731,11,12/5/2002,pctFat,17.7
C57BL/6J,f,458731,11,12/5/2002,BMD,0.0431
C57BL/6J,f,458731,11,12/5/2002,LTM,14.5
C57BL/6J,f,458731,11,12/5/2002,bodylength,8.2
C57BL/6J,f,458731,11,12/5/2002,bodyweight,19.8
C57BL/6J,f,458731,11,12/5/2002,TTM,17.6
C57BL/6J,f,458731,9,11/21/2002,carbon dioxide,12.1
C57BL/6J,f,458731,9,11/21/2002,chloride,116
C57BL/6J,f,458731,9,11/21/2002,potassium,8.08
C57BL/6J,f,458731,9,11/21/2002,sodium,151
C57BL/6J,f,458733,10,11/28/2002,pctEOS,1
C57BL/6J,f,458733,10,11/28/2002,HCT,46
C57BL/6J,f,458733,10,11/28/2002,HDW,2.17
C57BL/6J,f,458733,10,11/28/2002,pctLYMP,87.2
C57BL/6J,f,458733,10,11/28/2002,MCH,15.7
C57BL/6J,f,458733,10,11/28/2002,MCHC,33.5
C57BL/6J,f,458733,10,11/28/2002,MCV,47
C57BL/6J,f,458733,10,11/28/2002,pctMONO,2
C57BL/6J,f,458733,10,11/28/2002,MPV,5.5
C57BL/6J,f,458733,10,11/28/2002,pctNEUT,8.9
C57BL/6J,f,458733,10,11/28/2002,PLT,1048
C57BL/6J,f,458733,10,11/28/2002,RBC,9.8
C57BL/6J,f,458733,10,11/28/2002,RDW,14.4
C57BL/6J,f,458733,10,11/28/2002,pct Retic,4.3
C57BL/6J,f,458733,10,11/28/2002,WBC,7.08
C57BL/6J,f,458733,10,11/28/2002,mHGB,15.4
C57BL/6J,f,458733,11,12/11/2002,BUN,18
C57BL/6J,f,458733,11,12/11/2002,CHOL,71
C57BL/6J,f,458733,11,12/11/2002,GLU,158
C57BL/6J,f,458733,11,12/11/2002,HDLD,63.6
C57BL/6J,f,458733,11,12/11/2002,NEFA,1.59
C57BL/6J,f,458733,11,12/11/2002,T4,7.3
C57BL/6J,f,458733,11,12/11/2002,TBIL,0.36
C57BL/6J,f,458733,11,12/11/2002,TG,71
C57BL/6J,f,458733,11,12/5/2002,pctFat,17.2
C57BL/6J,f,458733,11,12/5/2002,BMD,0.0443
C57BL/6J,f,458733,11,12/5/2002,LTM,14.2
C57BL/6J,f,458733,11,12/5/2002,bodylength,8.3
C57BL/6J,f,458733,11,12/5/2002,bodyweight,119
C57BL/6J,f,458733,11,12/5/2002,TTM,17.2
C57BL/6J,f,458733,9,11/21/2002,carbon dioxide,10.7
C57BL/6J,f,458733,9,11/21/2002,chloride,122
C57BL/6J,f,458733,9,11/21/2002,potassium,8.64
C57BL/6J,f,458733,9,11/21/2002,sodium,156
C57BL/6J,f,458735,10,11/28/2002,pctEOS,3
C57BL/6J,f,458735,10,11/28/2002,HCT,46.5
C57BL/6J,f,458735,10,11/28/2002,HDW,2.23
C57BL/6J,f,458735,10,11/28/2002,pctLYMP,82.1
C57BL/6J,f,458735,10,11/28/2002,MCH,15.9
C57BL/6J,f,458735,10,11/28/2002,MCHC,33.7
C57BL/6J,f,458735,10,11/28/2002,MCV,47.1
C57BL/6J,f,458735,10,11/28/2002,pctMONO,1.9
C57BL/6J,f,458735,10,11/28/2002,MPV,5.4
C57BL/6J,f,458735,10,11/28/2002,pctNEUT,12
C57BL/6J,f,458735,10,11/28/2002,PLT,1026
C57BL/6J,f,458735,10,11/28/2002,RBC,9.87
C57BL/6J,f,458735,10,11/28/2002,RDW,15.3
C57BL/6J,f,458735,10,11/28/2002,pct Retic,4.2
C57BL/6J,f,458735,10,11/28/2002,WBC,6.9
C57BL/6J,f,458735,10,11/28/2002,mHGB,15.7
C57BL/6J,f,458735,11,12/11/2002,BUN,21
C57BL/6J,f,458735,11,12/11/2002,CHOL,85
C57BL/6J,f,458735,11,12/11/2002,GLU,175
C57BL/6J,f,458735,11,12/11/2002,HDLD,73
C57BL/6J,f,458735,11,12/11/2002,NEFA,1.54
C57BL/6J,f,458735,11,12/11/2002,T4,6.5
C57BL/6J,f,458735,11,12/11/2002,TBIL,0.27
C57BL/6J,f,458735,11,12/11/2002,TG,76
C57BL/6J,f,458735,11,12/5/2002,pctFat,16.9
C57BL/6J,f,458735,11,12/5/2002,BMD,0.0425
C57BL/6J,f,458735,11,12/5/2002,LTM,14.1
C57BL/6J,f,458735,11,12/5/2002,bodylength,8
C57BL/6J,f,458735,11,12/5/2002,bodyweight,19.6
C57BL/6J,f,458735,11,12/5/2002,TTM,17
C57BL/6J,f,458735,9,11/21/2002,carbon dioxide,6.9
C57BL/6J,f,458735,9,11/21/2002,chloride,118
C57BL/6J,f,458735,9,11/21/2002,potassium,9.04
C57BL/6J,f,458735,9,11/21/2002,sodium,153
C57BL/6J,f,458737,10,11/28/2002,pctEOS,2
C57BL/6J,f,458737,10,11/28/2002,HCT,48.4
C57BL/6J,f,458737,10,11/28/2002,HDW,2.04
C57BL/6J,f,458737,10,11/28/2002,pctLYMP,82.6
C57BL/6J,f,458737,10,11/28/2002,MCH,16.2
C57BL/6J,f,458737,10,11/28/2002,MCHC,33
C57BL/6J,f,458737,10,11/28/2002,MCV,49
C57BL/6J,f,458737,10,11/28/2002,pctMONO,2.1
C57BL/6J,f,458737,10,11/28/2002,MPV,5.8
C57BL/6J,f,458737,10,11/28/2002,pctNEUT,12.1
C57BL/6J,f,458737,10,11/28/2002,PLT,1215
C57BL/6J,f,458737,10,11/28/2002,RBC,9.87
C57BL/6J,f,458737,10,11/28/2002,RDW,14.4
C57BL/6J,f,458737,10,11/28/2002,pct Retic,4.6
C57BL/6J,f,458737,10,11/28/2002,WBC,7.06
C57BL/6J,f,458737,10,11/28/2002,mHGB,16
C57BL/6J,f,458737,11,12/11/2002,BUN,21
C57BL/6J,f,458737,11,12/11/2002,CHOL,82
C57BL/6J,f,458737,11,12/11/2002,GLU,279
C57BL/6J,f,458737,11,12/11/2002,HDLD,79.3
C57BL/6J,f,458737,11,12/11/2002,NEFA,1.22
C57BL/6J,f,458737,11,12/11/2002,T4,5.2
C57BL/6J,f,458737,11,12/11/2002,TBIL,0.48
C57BL/6J,f,458737,11,12/11/2002,TG,68
C57BL/6J,f,458737,11,12/5/2002,pctFat,15.4
C57BL/6J,f,458737,11,12/5/2002,BMD,0.0514
C57BL/6J,f,458737,11,12/5/2002,LTM,22.7
C57BL/6J,f,458737,11,12/5/2002,bodylength,9
C57BL/6J,f,458737,11,12/5/2002,bodyweight,29.8
C57BL/6J,f,458737,11,12/5/2002,TTM,26.9
C57BL/6J,f,458737,9,11/21/2002,carbon dioxide,13.9
C57BL/6J,f,458737,9,11/21/2002,chloride,111
C57BL/6J,f,458737,9,11/21/2002,potassium,7.38
C57BL/6J,f,458737,9,11/21/2002,sodium,148
C57BL/6J,f,458739,10,11/28/2002,pctEOS,2.6
C57BL/6J,f,458739,10,11/28/2002,HCT,46.5
C57BL/6J,f,458739,10,11/28/2002,HDW,2.12
C57BL/6J,f,458739,10,11/28/2002,pctLYMP,84.1
C57BL/6J,f,458739,10,11/28/2002,MCH,16.4
C57BL/6J,f,458739,10,11/28/2002,MCHC,33.1
C57BL/6J,f,458739,10,11/28/2002,MCV,49.6
C57BL/6J,f,458739,10,11/28/2002,pctMONO,2.2
C57BL/6J,f,458739,10,11/28/2002,MPV,5.9
C57BL/6J,f,458739,10,11/28/2002,pctNEUT,10.1
C57BL/6J,f,458739,10,11/28/2002,PLT,1239
C57BL/6J,f,458739,10,11/28/2002,RBC,9.38
C57BL/6J,f,458739,10,11/28/2002,RDW,14.9
C57BL/6J,f,458739,10,11/28/2002,pct Retic,9
C57BL/6J,f,458739,10,11/28/2002,WBC,8.7
C57BL/6J,f,458739,10,11/28/2002,mHGB,15.4
C57BL/6J,f,458739,11,12/11/2002,BUN,21
C57BL/6J,f,458739,11,12/11/2002,CHOL,100
C57BL/6J,f,458739,11,12/11/2002,GLU,238
C57BL/6J,f,458739,11,12/11/2002,HDLD,95.4
C57BL/6J,f,458739,11,12/11/2002,NEFA,1.43
C57BL/6J,f,458739,11,12/11/2002,T4,5.4
C57BL/6J,f,458739,11,12/11/2002,TBIL,0.57
