strain,sex,animal_id,sodium,potassium,chloride,calcium,anion_gap,carbon_dioxide,GLU,GLU_fast,BUN,creatinine,WBC,LYM,pct_LYM,MONO,pct_MONO,GRA,pct_GRA,pct_EOS,RBC,MCV,RDW,MCH,MCHC,hemoglobin,hematocrit,platelets,MPV,testes_wt,litter_size,age_first_litter,duration_to_litter,distance3_OFT,distance10_OFT,transitions_OFT,center1_OFT,center10_OFT,distance_center_OFT,pct_center_OFT,latency_periphery_OFT,duration_periphery_OFT,immobile_OFT,fecal_boli_OFT,urination_OFT,duration_light_LD,distance_light_LD,pct_light_LD,latency_dark_LD,transitions_LD,fecal_boli_LD,urination_LD,capture_score,hold_score,wildness_score,tail_clip,hot_plate,pct_sleep_daily,pct_sleep_dark,pct_daily_deprivation,pct_dark_deprivation,act_dark_deprivation,body_weight,body_length,tail_length,gonad_fat_wt,bone_circumference,brain_wt,heart_wt,kidneyL_length,kidneyR_length,kidney_vol,kidneyL_wt,kidneyR_wt,kidney_both_wt,spleen_wt
PreCCF1237/Ornl,f,8757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,70,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF1237/Ornl,f,8758,148,6.7,115,1.2,16,24,159,,26,0.2,11.23,5.2,46.5,1.2,11.3,4.8,42.2,16.6,12.9,47,13.29,13.33,28.53,17.19,60.26,436,6.36,,4,101,80,2692.57,10478.99,278,36.37,4.07,3.28,40.71,21.55,5.35,0,1,0,7.42,2343.23,74.15,1.74,5,4,0,0,0,0,8.46,7.055,,,,,,31.41,11,9,1.463,5.414,0.43,0.15,,,,0.185,0.219,0.404,0.074
PreCCF1237/Ornl,m,7124,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,2,91,66,,,,,,,,,,,,,,,,,,,,0,0,0,9.38,9.97,30.77,19.58,29.28,19.16,4.80,25.17,,9.5,0.368,,,0.143,,,,0.199,,,
PreCCF1237/Ornl,m,7744,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,3,65,40,,,,,,,,,,,,,,,,,,,,0,0,0,2.19,,37.87,20.31,32.27,28.19,-0.23,28.35,11,9,0.29,,,0.15,12.2,11.9,500,0.24,0.288,0.528,
PreCCF1237/Ornl,m,8218,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,6,104,81,,,,,,,,,,,,,,,,,,,,0,1,1,13.84,6.34,37.45,21.71,32.54,29.83,6.88,45.58,11.5,9.5,0.88,5.6875,0.44,0.197,11.39,11.33,,0.291,0.318,0.609,0.098
PreCCF1237/Ornl,m,8564,,,,,,,,155,,,,,,,,,,,,,,,,,,,,,4,73,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.54,10.1,8.2,0.085,,,0.27,12.34,12.09,,0.362,0.368,0.73,0.253
PreCCF1237/Ornl,m,8759,147,6.3,116,1.2,15,22,191,,21,0.2,5.63,3.1,55.6,0.6,11.2,1.9,33.2,8.9,11.93,47,13.32,14.23,30.47,16.98,55.73,898,5.1,,3,70,49,1604.05,4044.34,75,60,8.69,0.72,86.85,80.61,0.93,0,4,1,0.79,453.83,7.87,0,4,6,0,0,0,0,17.32,5.435,,,,,,45,11.5,9.7,1.498,5.515,0.41,0.238,,,,0.289,0.285,0.574,0.138
PreCCF1246/Ornl,f,7129,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,6,93,65,,,,,,,,,,,,,,,,,,,,0,1,1,60,3.97,43.51,29.36,39.85,33.06,11.45,29.9,,10.5,1.006,,,0.25,,,,0.258,,,
PreCCF1246/Ornl,f,7745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,90,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF1246/Ornl,f,7746,,,,,,,,,,,8.76,5.5,63.1,0.9,10.4,2.4,26.5,1.7,11.86,45,13.93,13.51,30.04,16.02,53.33,565,5.57,,3,126,99,2939.52,7550.92,,30.13,4.81,0.8,48.14,,5.19,0,6,0,4.94,1927.24,49.41,0,16,5,0,0,1,1,60,6.185,43.80,34.22,35.63,38.70,-3.35,29.59,11,9.8,0.37,4.8805,0.45,0.438,,,,0.109,0.063,0.172,0.137
PreCCF1246/Ornl,f,8219,149,6.9,123,1.09,15,18,109,42,13,0.2,12.06,7.4,61.7,1.3,11.1,3.4,27.2,6.5,12.33,45,11.99,13.37,30.03,16.49,54.91,532,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85,9,8.7,0.14,,,0.093,,,,0.108,,,0.052
PreCCF1246/Ornl,m,7130,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,6,93,65,,,,,,,,,,,,,,,,,,,,0,1,1,23.19,10.595,40.97,27.88,40.87,45.30,4.03,31.3,,9.9,0.866,,,0.277,,,,0.272,,,
PreCCF1246/Ornl,m,7747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,90,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF1246/Ornl,m,7748,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,3,126,99,1140.06,3045.66,48,50.66,6.09,2.29,60.92,24.82,2.9,0,5,1,3.75,1497.24,37.55,0,19,3,0,0,0,0,60,5.935,8.71,5.73,5.18,4.57,-6.34,27.59,11.2,10.5,0.551,,,0.168,10.3,9.7,,0.172,0.169,0.341,0.207
PreCCF1246/Ornl,m,8565,145,7.9,,1.06,,22,164,86,,0.2,13.91,5.9,42.9,1.2,8.9,6.8,48.2,14.6,12.59,47,13.11,14.06,29.86,17.69,59.26,382,6,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,10.5,9,0.759,,,0.154,,,,0.192,,,
PreCCF1254/Ornl,f,7132,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,5,115,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.98,,9.7,0,,,0.174,,,,0.218,,,
PreCCF1254/Ornl,f,7749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,81,59,293.97,722.59,14,18.83,5.39,12.97,53.91,0.27,3.81,0.6,2,0,1.17,227.31,11.67,4.34,1,2,0,0,1,1,,,45.75,36.38,44.50,41.75,4.91,,,,,,,,,,,,,,
PreCCF1254/Ornl,f,8567,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,10,9,0.264,,,0.097,,,,0.108,,,0.088
PreCCF1254/Ornl,m,7131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,115,88,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
PreCCF1254/Ornl,m,7750,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,6,81,59,524.16,2220.27,38,1,1.12,8.82,11.22,0,6.87,12.95,,,2.89,856.12,28.87,52.65,7,,,0,1,1,22.71,5.465,51.55,48.06,,,,29.3,11,9.2,0.522,,,0.12,10.32,9.47,,0.152,0.163,0.315,0.084
PreCCF1254/Ornl,m,8220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,92,67,341.14,1044.02,18,4.4,3.4,12.1,34.05,0,5.28,10.41,1,0,1.71,493.02,17.08,0,6,4,0,0,1,1,12.4,5.675,,,,,,,,,,,,,,,,,,,
PreCCF1258/Ornl,f,7133,151,6.5,114,1.19,15,30,118,45,22,0.2,32.28,10.8,33.5,2.8,8.9,18.7,57.6,11.2,11.1,45,15.72,12.99,29.1,14.42,49.56,500,6.31,,1,159,86,451.95,2409.79,94,53.87,3.24,6.17,32.43,5.47,6.76,2.27,0,0,10,1138.83,100,600,0,2,1,0,0,0,58.34,8.605,41.64,35.15,22.08,16.46,-4.82,16.3,9.5,8.5,0.032,,,0.103,,,,0.126,0.137,0.263,0.106
PreCCF1258/Ornl,f,8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,119,71,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,26.9,11,8.5,0.497,5.896,0.463,0.14,,,,0.204,0.211,0.415,0.147
PreCCF1258/Ornl,f,8223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,,,,,,,,,,,,,
PreCCF1258/Ornl,f,8225,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.06,10,8,0.218,,,0.115,,,,0.245,,,0.19
PreCCF1258/Ornl,f,8568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,,,,,,,,,,,,
PreCCF1258/Ornl,f,8569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,,,,,
PreCCF1258/Ornl,f,8570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,
PreCCF1258/Ornl,m,7134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF1258/Ornl,m,7751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113,60,821.48,3475.97,97,51.53,6.53,2.93,65.31,34.27,3.47,2.53,1,2,,,,,,,,0,1,1,,,44.46,32.55,17.02,10.73,-3.32,,,,,,,,,,,,,,
PreCCF1258/Ornl,m,8222,143,6.5,112,1.18,11,26,158,,20,0.2,17.4,11.1,63.9,1.4,8.6,4.9,27.5,7.3,11.53,47,14.25,13.74,29.29,15.84,54.08,620,5.77,,3,96,71,937.53,2970.51,39,54.66,8.97,2.05,89.72,4.34,1.03,0.27,2,0,,,,,,,,0,0,0,60,3.715,43.30,36.85,32.03,27.98,-5.23,26.3,10.5,8.2,0.576,4.907,0.418,0.14,,,,0.22,0.178,0.398,0.105
PreCCF1258/Ornl,m,8226,,,,,,,,76,,,,,,,,,,,,,,,,,,,,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.76,10.5,8.2,0.24,,,0.104,,,,0.14,,,0.053
PreCCF1264/Ornl,f,7137,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,3,71,50,,,,,,,,,,,,,,,,,,,,0,1,1,15.42,3.055,29.22,21.90,27.94,24.91,-4.61,29.62,,8.7,,,,0.16,,,,0.174,,,
PreCCF1264/Ornl,f,7752,148,6.1,121,1.25,16,18,119,,16,0.2,9.99,4.3,43.4,1,10.8,4.7,45.8,4.5,11.02,44,11.51,13.91,31.51,15.33,48.65,815,4.89,,8,61,34,454.04,2150.44,41,39.78,5.28,9.15,52.83,5.41,3.12,0.47,7,0,2.78,1569.9,27.76,0,15,4,2,0,0,0,43.45,3.225,48.96,37.56,40.26,35.13,-4.07,29.12,10.2,9.4,0.679,4.7525,0.462,0.172,,,,0.195,0.22,0.415,0.092
PreCCF1264/Ornl,m,7138,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,3,71,50,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,27.35,,9.4,0.508,,,0.193,,,,0.225,,,
PreCCF1264/Ornl,m,7753,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,8,61,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,11,9.5,0.28,,,0.17,11.7,11.9,450,0.287,0.273,0.56,
PreCCF1279/Ornl,f,7139,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,1,163,138,,,,,,,,,,,,,,,,,,,,0,0,0,13.89,3.94,55.17,43.52,27.76,15.40,2.11,25.14,,8.2,0.671,,,0.161,,,,0.154,,,
PreCCF1279/Ornl,f,7754,147,6.8,118,1.21,17,20,140,,13,0.2,11.88,6.7,56.8,1.1,9.7,4.1,33.5,9.5,12.34,44,13.24,13.25,30.15,16.35,54.23,350,6.05,,2,75,53,143.13,1068.09,56,21.82,3.1,3.56,30.98,0.47,5.93,0.93,4,0,4.51,1464.56,45.09,0,9,4,1,0,0,0,25.7,3.07,42.87,28.28,26.15,27.67,-5.07,28,10,8,1.644,5.825,0.478,0.304,,,,0.165,0.166,0.331,0.088
PreCCF1279/Ornl,m,7140,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,1,142,138,,,,,,,,,,,,,,,,,,,,0,3,3,11.35,3.47,44.10,19.15,24.95,8.81,3.05,31.92,,8.2,1.667,,,0.269,,,,0.204,,,
PreCCF1279/Ornl,m,8231,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.77,10,7.5,0.735,,,0.14,,,,0.177,,,0.5
PreCCF1287/Ornl,f,7143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,221,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF1288/Ornl,f,7144,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,10,82,59,,,,,,,,,,,,,,,,,,,,0,0,0,11.01,4.315,44.64,23.66,35.57,26.78,6.19,27.74,,8.6,0.255,,,0.205,,,,0.19,,,
PreCCF1288/Ornl,f,7755,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,7,84,59,704.07,2534.14,57,29.23,2.45,4.67,24.54,19.82,7.55,0.07,2,3,0.32,104.8,3.17,3.6,2,0,0,0,0,0,60,3.71,,,,,,27.67,10.7,9.5,0.468,,,0.182,11.4,11,,0.201,0.202,0.403,0.127
PreCCF1288/Ornl,f,8232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,165,139,358.12,1654.86,72,22.6,3.07,9.11,30.72,5.47,6.93,0,2,1,0.58,136.99,5.81,17.68,1,1,0,0,0,0,60,4.275,,,,,,27.2,10,8.5,0.736,5.659,0.429,0.217,,,,0.162,0.163,0.325,0.052
PreCCF1288/Ornl,f,8234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,,,,,,,,,,,,,
PreCCF1288/Ornl,m,7145,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,10,82,59,,,,,,,,,,,,,,,,,,,,0,0,0,,3.435,48.39,31.05,,,,34.22,,9.7,1.018,,,0.238,,,,0.214,,,
PreCCF1288/Ornl,m,7756,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,7,84,59,478.41,2041.72,45,60,5.33,6.16,53.31,105.57,3.82,0,6,0,1.37,228.23,13.68,38.71,4,0,2,0,1,1,60,4.08,35.71,5.55,25.51,6.59,5.46,26.54,12,9.5,0.217,,,0.174,11.5,10.4,,0.219,0.212,0.431,0.48
PreCCF1288/Ornl,m,8233,147,7.1,115,1.19,13,27,141,,15,0.3,14.17,5.9,42,1.3,9.6,7,48.4,15.2,9.39,50,14.34,15.43,30.96,14.49,46.8,431,5.79,,3,165,139,852.73,2834.57,76,28.1,4.93,6.28,49.27,15.28,5.07,0.27,1,0,,,,,,,,0,0,0,60,3.54,35.60,13.87,27.28,12.23,-5.32,36.3,10.4,8.9,1.003,5.843,0.481,0.202,,,,0.3,0.323,0.623,0.056
PreCCF1288/Ornl,m,8235,145,6.9,115,1.07,14,24,184,,22,0.3,,,,,,,,,,,,,,,,,,,1,102,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,
PreCCF1288/Ornl,m,8760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,,,,
PreCCF1288/Ornl,m,8761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6,,,,,,,,,,,,,
PreCCF1288/Ornl,m,8762,148,7.5,116,1.17,12,30,127,63,21,0.3,18.45,10.4,56.7,1.6,9.1,6.4,34.2,8.5,11.15,50,13.4,15.15,30.61,16.89,55.17,400,5.85,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.07,10.5,8.7,0.308,,,0.137,,,,0.16,,,0.042
PreCCF1298/Ornl,f,7146,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,60,4.665,36.16,32.02,39.65,49.68,11.95,33.77,,8.5,1.26,,,0.24,,,,0.27,,,
PreCCF1298/Ornl,m,7147,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7.07,6.605,39.88,19.12,42.31,39.46,11.62,34.62,,8,1.811,,,0.254,,,,0.21,,,
PreCCF1309/Ornl,f,7150,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,5,177,154,,,,,,,,,,,,,,,,,,,,0,1,1,60,4.06,30.29,11.18,12.75,6.58,11.59,23.82,,9.7,0.147,,,0.229,,,,0.191,,,
PreCCF1309/Ornl,f,7757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,59,901.29,2673.91,86,57.8,4.92,4.04,49.18,38.27,5.08,2.27,5,0,,,,,,,,0,0,0,,,,,,,,21.6,9.7,8.5,0.183,5.539,0.388,0.148,,,,0.172,0.181,0.353,0.156
PreCCF1309/Ornl,m,7149,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,5,200,154,,,,,,,,,,,,,,,,,,,,0,0,0,60,10.93,,,,,,27.04,,9.2,0,,,0.183,,,,0.226,,,
PreCCF1309/Ornl,m,7758,148,6.6,119,1.24,18,18,111,,24,0.2,15.43,8.2,53.2,1.4,9.3,5.8,37.5,5.1,10.14,46,15.46,13.66,29.85,13.84,46.38,338,6.05,,3,77,59,1803.98,3864.66,73,35.53,4.27,4.09,42.71,7.07,5.73,0,7,1,,,,,,,,0,0,0,60,7.5,32.14,19.16,23.48,19.03,1.18,27.9,11,9.1,0.538,5.0875,0.402,0.142,,,,0.178,0.165,0.343,0.153
PreCCF1339/Ornl,f,7153,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,4,118,93,,,,,,,,,,,,,,,,,,,,0,0,0,60,7.915,,,,,,20.42,,9,0.547,,,0.15,,,,0.141,,,
PreCCF1339/Ornl,f,7759,149,6.8,117,1.21,16,23,128,,26,0.2,9.03,4.3,48.1,0.9,10.5,3.8,41.4,11.4,11.37,44,14.27,13.18,30.24,15,49.6,383,5.7,,1,101,77,1655.62,5268.98,102,29.16,4.17,2.11,41.69,0,5.43,0,6,0,3.02,2199.36,30.23,0,21,6,2,0,0,0,26.81,8.08,,,,,,21.32,10.5,10,0.352,4.8675,0.28,0.134,,,,0.143,0.147,0.29,0.088
PreCCF1339/Ornl,f,8237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,120,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF1339/Ornl,f,8238,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.91,9,8,0.212,,,0.098,,,,0.099,,,0.053
PreCCF1351/Ornl,f,7154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,74,52,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,38.9,,,,,,,,,,,,,
PreCCF1351/Ornl,f,7761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,287,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,,,,,,,,,,
PreCCF1351/Ornl,f,7762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,,,,,,,,,,,,,
PreCCF1351/Ornl,f,7763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,,,,,
PreCCF1351/Ornl,m,8239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,,,,,,,,,,,,,
PreCCF1359/Ornl,f,7155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,63,40,817.96,2373.19,,18.22,1.77,10.99,17.71,,8.23,6.41,3,0,4.26,1791.77,42.58,0,18,1,0,0,0,0,,,,,,,,24.9,,,,,,,,,,,,,
PreCCF1359/Ornl,m,7156,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,3,63,40,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,35.24,,8.8,1.585,,,0.143,,,,0.261,,,
PreCCF1390/Ornl,f,7157,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,5,65,39,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,22.21,,9.7,,,,0.142,,,,,,,
PreCCF1390/Ornl,f,7767,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,7,83,60,,,,,,,,,,,,,,,,,,,,0,0,0,18.29,3.845,44.77,29.00,47.06,41.25,3.10,30.11,10.6,10.2,1.178,,,0.196,10.1,10.75,400,0.195,0.206,0.401,
PreCCF1390/Ornl,f,8240,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,2,85,62,,,,,,,,,,,,,,,,,,,,0,0,0,48.44,5.195,31.35,21.05,,,,28.55,11.2,10,1.209,5.1025,0.42,0.163,9.91,9.59,400,0.189,0.174,0.363,
PreCCF1390/Ornl,f,8571,,,,,,,,125,,,,,,,,,,,,,,,,,,,,,3,79,55,,,,,,,,,,,,,,,,,,,,0,0,0,10.44,5.05,41.29,33.81,,,,23.5,10.5,8.6,0.562,,,0.148,10,9.28,,0.175,0.177,0.352,0.106
PreCCF1390/Ornl,f,8763,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,3,118,97,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,21.43,10,8.5,0.245,,,0.168,,,,0.15,0.172,0.322,0.054
PreCCF1390/Ornl,m,7158,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,5,65,39,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,23.95,,10.5,0.487,,,0.201,,,,0.195,,,
PreCCF1390/Ornl,m,7768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,83,60,,,,,,,,,,,,,,,,,,,,0,2,2,,,23.67,29.97,,,,,,,,,,,,,,,,,
PreCCF1390/Ornl,m,8241,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,2,85,62,,,,,,,,,,,,,,,,,,,,0,3,3,60,4.665,40.50,25.59,38.73,32.64,6.93,25.75,10.2,10.5,0.8,4.8575,0.36,0.141,11.57,10.64,500,0.247,0.241,0.488,
PreCCF1390/Ornl,m,8572,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,3,79,55,,,,,,,,,,,,,,,,,,,,0,0,0,60,4.245,36.69,17.59,26.69,21.84,6.38,30.54,11,9.7,0.388,,,0.152,11.09,11.28,,0.243,0.25,0.493,
PreCCF1390/Ornl,m,8764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,150,129,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,36.2,10.5,9,1.203,5.213,,0.202,,,,0.253,0.253,0.506,0.109
PreCCF1400/Ornl,f,7771,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,5,77,55,1412.17,4180.62,96,24.97,3.81,2.29,38.15,16.02,5.41,0.07,8,0,,,0,0,23,9,0,0,0,0,60,5.405,41.56,14.27,33.52,21.06,1.29,33.86,11.5,7.9,2.084,,,0.25,13.2,12.6,,0.251,0.256,0.507,0.117
PreCCF1400/Ornl,f,7772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,111,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71
PreCCF1400/Ornl,m,7769,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,5,77,55,1815.88,5370.4,110,37.97,4.49,2.36,44.88,12.15,4.7,0.33,,,6.42,3536.86,64.15,75.07,21,,,0,1,1,46.09,2.885,46.65,24.91,34.52,29.83,9.65,35.45,11.8,8.5,1.772,,,0.233,12.1,11.2,,0.271,0.25,0.521,0.075
PreCCF1400/Ornl,m,7770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,111,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF1401/Ornl,f,7159,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,8,81,58,,,,,,,,,,,,,,,,,,,,,,,38.49,6.435,40.62,35.54,48.45,39.00,4.52,41.75,,9.5,,,,0.305,,,,0.161,,,
PreCCF1401/Ornl,f,7773,,,,,,,,142,,,,,,,,,,,,,,,,,,,,,8,89,63,,,,,,,,,,,,,,,,,,,,0,0,0,19.86,9.305,32.42,15.60,26.38,15.76,7.71,32.2,11,9,1.175,,,0.163,9.91,9.98,400,0.204,0.217,0.421,
PreCCF1401/Ornl,f,8243,,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,60,6.635,36.88,34.16,4.40,2.91,-2.77,40.95,11.5,9,3.551,5.6185,0.54,0.215,10.6,10.2,,0.189,0.189,0.378,0.2
PreCCF1401/Ornl,f,8573,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,1,69,43,1708.73,5130.23,92,23.29,3.63,3.19,36.31,0,4.7,0,3,1,3.33,1815.95,33.27,0.2,21,5,0,0,0,0,60,5.095,38.77,24.53,36.89,30.55,-2.72,40.41,10.5,8.5,3.945,,,0.204,9.6,10.3,,0.182,0.187,0.369,0.17
PreCCF1401/Ornl,f,8574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,75,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF1401/Ornl,f,8765,146,5.6,112,1.18,7,33,121,90,27,0.4,16.02,5.8,36.8,1.5,9.4,8.7,53.8,15.1,11.41,45,12.81,13.77,30.76,15.72,51.09,323,6.37,,4,72,50,499.98,1284.76,71,27.53,5,11.54,49.96,0,5,0,0,0,2.25,624.45,22.54,0,8,5,0,0,0,0,60,4.465,,,,,,47.5,11.1,8.7,4.98,,,0.318,,,,0.164,0.169,0.333,0.229
PreCCF1401/Ornl,m,7774,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,8,89,63,,,,,,,,,,,,,,,,,,,,0,1,1,60,5.605,45.67,31.02,42.69,40.62,8.33,44.9,11.2,9,2.108,,,0.245,11.9,12.3,500,0.272,0.27,0.542,
PreCCF1401/Ornl,m,8242,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,20.62,6.615,44.30,28.89,45.20,44.08,11.94,44.69,11.5,8.5,2.162,5.4815,0.53,0.276,10.07,11.93,,0.17,0.277,0.447,
PreCCF1401/Ornl,m,8575,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,1,69,43,1177.82,3478.51,86,17.56,3.8,4.29,38.04,1.94,5.11,0.2,4,1,3.94,1362.76,39.42,6.01,17,9,1,0,0,0,60,5.675,52.52,45.72,45.61,49.30,11.76,47.6,11,8.2,2.128,,,0.304,10.18,10.5,,0.22,0.25,0.47,0.191
PreCCF1401/Ornl,m,8576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,75,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
